Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-21 00:00:00-05:00,1838.0,1842.4000244140625,1828.9000244140625,1831.800048828125,19,0.0,0.0
2022-01-24 00:00:00-05:00,1837.9000244140625,1842.0999755859375,1837.9000244140625,1841.699951171875,8,0.0,0.0
2022-01-25 00:00:00-05:00,1843.0,1852.699951171875,1842.0,1852.699951171875,11,0.0,0.0
2022-01-26 00:00:00-05:00,1829.9000244140625,1829.9000244140625,1829.9000244140625,1829.9000244140625,55,0.0,0.0
2022-01-27 00:00:00-05:00,1793.300048828125,1793.300048828125,1793.300048828125,1793.300048828125,196036,0.0,0.0
2022-01-28 00:00:00-05:00,1797.5,1798.4000244140625,1778.800048828125,1784.9000244140625,28521,0.0,0.0
2022-01-31 00:00:00-05:00,1788.5,1798.5,1785.0999755859375,1795.0,1735,0.0,0.0
2022-02-01 00:00:00-05:00,1797.199951171875,1806.0999755859375,1797.0999755859375,1800.300048828125,223,0.0,0.0
2022-02-02 00:00:00-05:00,1797.800048828125,1810.0999755859375,1795.0999755859375,1809.199951171875,1690,0.0,0.0
2022-02-03 00:00:00-05:00,1805.800048828125,1808.0999755859375,1787.9000244140625,1803.0,466,0.0,0.0
2022-02-04 00:00:00-05:00,1806.0,1813.699951171875,1792.5,1806.5999755859375,571,0.0,0.0
2022-02-07 00:00:00-05:00,1812.199951171875,1821.300048828125,1809.0999755859375,1820.5999755859375,601,0.0,0.0
2022-02-08 00:00:00-05:00,1818.9000244140625,1827.5999755859375,1815.0,1826.5999755859375,108,0.0,0.0
2022-02-09 00:00:00-05:00,1825.4000244140625,1835.199951171875,1825.300048828125,1835.199951171875,683,0.0,0.0
2022-02-10 00:00:00-05:00,1833.300048828125,1842.0999755859375,1820.800048828125,1836.199951171875,365,0.0,0.0
2022-02-11 00:00:00-05:00,1822.0,1864.800048828125,1822.0,1840.800048828125,181,0.0,0.0
2022-02-14 00:00:00-05:00,1861.800048828125,1870.5999755859375,1854.5999755859375,1868.0,79,0.0,0.0
2022-02-15 00:00:00-05:00,1872.5999755859375,1879.699951171875,1847.4000244140625,1854.800048828125,86,0.0,0.0
2022-02-16 00:00:00-05:00,1858.699951171875,1870.199951171875,1856.300048828125,1870.199951171875,34,0.0,0.0
2022-02-17 00:00:00-05:00,1876.300048828125,1900.699951171875,1876.199951171875,1900.699951171875,393,0.0,0.0
2022-02-18 00:00:00-05:00,1899.4000244140625,1899.4000244140625,1890.699951171875,1898.5999755859375,51,0.0,0.0
2022-02-22 00:00:00-05:00,1908.0999755859375,1912.0,1890.800048828125,1906.0999755859375,173,0.0,0.0
2022-02-23 00:00:00-05:00,1896.5999755859375,1910.5999755859375,1895.699951171875,1909.199951171875,73,0.0,0.0
2022-02-24 00:00:00-05:00,1911.9000244140625,1972.5,1911.699951171875,1925.0999755859375,2706,0.0,0.0
2022-02-25 00:00:00-05:00,1906.9000244140625,1920.0,1883.5999755859375,1886.5,586,0.0,0.0
2022-02-28 00:00:00-05:00,1928.300048828125,1928.4000244140625,1894.199951171875,1899.4000244140625,390,0.0,0.0
2022-03-01 00:00:00-05:00,1908.300048828125,1942.4000244140625,1903.800048828125,1942.4000244140625,547,0.0,0.0
2022-03-02 00:00:00-05:00,1945.5999755859375,1948.199951171875,1919.800048828125,1920.9000244140625,109,0.0,0.0
2022-03-03 00:00:00-05:00,1930.5,1940.300048828125,1924.800048828125,1934.4000244140625,122,0.0,0.0
2022-03-04 00:00:00-05:00,1937.0,1970.9000244140625,1935.5999755859375,1965.0999755859375,47,0.0,0.0
2022-03-07 00:00:00-05:00,1989.0,2001.0999755859375,1963.0,1993.9000244140625,2516,0.0,0.0
2022-03-08 00:00:00-05:00,1999.4000244140625,2072.0,1998.0,2040.0999755859375,1813,0.0,0.0
2022-03-09 00:00:00-05:00,2053.60009765625,2063.0,1980.800048828125,1985.9000244140625,1022,0.0,0.0
2022-03-10 00:00:00-05:00,1978.0999755859375,2010.5,1978.0999755859375,1998.0999755859375,670,0.0,0.0
2022-03-11 00:00:00-05:00,1985.0,1996.0,1959.9000244140625,1982.699951171875,865,0.0,0.0
2022-03-14 00:00:00-04:00,1976.5,1977.699951171875,1959.5999755859375,1959.5999755859375,145,0.0,0.0
2022-03-15 00:00:00-04:00,1939.800048828125,1939.9000244140625,1910.699951171875,1928.5,71,0.0,0.0
2022-03-16 00:00:00-04:00,1922.4000244140625,1922.4000244140625,1907.199951171875,1908.0,104,0.0,0.0
2022-03-17 00:00:00-04:00,1933.9000244140625,1947.199951171875,1933.9000244140625,1942.0999755859375,39,0.0,0.0
2022-03-18 00:00:00-04:00,1934.5,1939.300048828125,1928.199951171875,1928.199951171875,28,0.0,0.0
2022-03-21 00:00:00-04:00,1925.4000244140625,1928.5999755859375,1925.0,1928.5999755859375,5,0.0,0.0
2022-03-22 00:00:00-04:00,1920.699951171875,1920.699951171875,1920.699951171875,1920.699951171875,26,0.0,0.0
2022-03-23 00:00:00-04:00,1936.5999755859375,1936.5999755859375,1936.5999755859375,1936.5999755859375,204,0.0,0.0
2022-03-24 00:00:00-04:00,1963.5999755859375,1964.0,1961.5999755859375,1961.5999755859375,8,0.0,0.0
2022-03-25 00:00:00-04:00,1953.800048828125,1953.800048828125,1953.800048828125,1953.800048828125,83,0.0,0.0
2022-03-28 00:00:00-04:00,1932.5999755859375,1939.5999755859375,1932.5999755859375,1939.5999755859375,7,0.0,0.0
